Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,run_center (run),run_machine_id (run),AssemblyName,source_of_DNA,read_mask (run)
SRR835045,WGS,190,3948214440,PRJNA36679,SAMN00014034,2218081369,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021290,Illumina Genome Analyzer II,IWG_DGRP.531_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP531,SRP000694,DGRP-531,,,GCA_000001215.1,,
SRR835046,WGS,150,3017610150,PRJNA36679,SAMN00014035,1711780529,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021293,Illumina Genome Analyzer II,IWG_DGRP.535_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP535,SRP000694,DGRP-535,,,GCA_000001215.1,,
SRR835049,WGS,150,2546221350,PRJNA36679,SAMN00017372,1304109634,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023836,Illumina Genome Analyzer II,IWG_DGRP.563_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP563,SRP000694,DGRP-563,,,GCA_000001215.1,,
SRR835051,WGS,150,2772930150,PRJNA36679,SAMN00014122,1478282924,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021418,Illumina Genome Analyzer II,IWG_DGRP.810B_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP810,SRP000694,DGRP-810,,,GCA_000001215.1,,
SRR835052,WGS,150,2903925300,PRJNA36679,SAMN00014123,1591569910,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021419,Illumina Genome Analyzer II,IWG_DGRP.812_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP812,SRP000694,DGRP-812,,,GCA_000001215.1,,
SRR835053,WGS,150,2814826200,PRJNA36679,SAMN00014176,1566342097,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021478,Illumina Genome Analyzer II,IWG_DGRP.818_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP818,SRP000694,DGRP-818,,,GCA_000001215.1,,
SRR835055,WGS,220,4518747640,PRJNA36679,SAMN00014173,2438137885,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021476,Illumina Genome Analyzer II,IWG_DGRP.822_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP822,SRP000694,DGRP-822,,,GCA_000001215.1,,
SRR835057,WGS,190,3208168810,PRJNA36679,SAMN00014175,1740889097,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021477,Illumina Genome Analyzer II,IWG_DGRP.832_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP832,SRP000694,DGRP-832,,,GCA_000001215.1,,
SRR835058,WGS,150,3080285250,PRJNA36679,SAMN00017024,1760966704,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023456,Illumina Genome Analyzer II,IWG_DGRP.83_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP83,SRP000694,DGRP-83,,,GCA_000001215.1,,
SRR835062,WGS,220,4658298260,PRJNA36679,SAMN00014294,2552071599,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021563,Illumina Genome Analyzer II,IWG_DGRP.855_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP855,SRP000694,DGRP-855,,,GCA_000001215.1,,
SRR835063,WGS,220,4657427500,PRJNA36679,SAMN00014190,2462352782,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021492,Illumina Genome Analyzer II,IWG_DGRP.857_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP857,SRP000694,DGRP-857,,,GCA_000001215.1,,
SRR835064,WGS,150,2570900100,PRJNA36679,SAMN00014188,1398056221,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021490,Illumina Genome Analyzer II,IWG_DGRP.85-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP85,SRP000694,DGRP-85,,,GCA_000001215.1,,
SRR835065,WGS,150,3097149000,PRJNA36679,SAMN00014191,1790253576,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021493,Illumina Genome Analyzer II,IWG_DGRP.861_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP861,SRP000694,DGRP-861,,,GCA_000001215.1,,
SRR835066,WGS,150,3261389550,PRJNA36679,SAMN00014192,1829774711,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021494,Illumina Genome Analyzer II,IWG_DGRP.879_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP879,SRP000694,DGRP-879,,,GCA_000001215.1,,
SRR835067,WGS,150,3354167550,PRJNA36679,SAMN00014195,1849668870,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021496,Illumina Genome Analyzer II,IWG_DGRP.882_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP882,SRP000694,DGRP-882,,,GCA_000001215.1,,
SRR835068,WGS,150,3199358550,PRJNA36679,SAMN00014196,1824446307,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021498,Illumina Genome Analyzer II,IWG_DGRP.884_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP884,SRP000694,DGRP-884,,,GCA_000001215.1,,
SRR835069,WGS,190,4141594160,PRJNA36679,SAMN00014222,2346028410,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021527,Illumina Genome Analyzer II,IWG_DGRP.887_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP887,SRP000694,DGRP-887,,,GCA_000001215.1,,
SRR835070,WGS,150,2400974550,PRJNA36679,SAMN00014194,1338429002,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021495,Illumina Genome Analyzer II,IWG_DGRP.88_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP88,SRP000694,DGRP-88,,,GCA_000001215.1,,
SRR835071,WGS,150,3146602950,PRJNA36679,SAMN00014197,1820903877,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021499,Illumina Genome Analyzer II,IWG_DGRP.890_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP890,SRP000694,DGRP-890,,,GCA_000001215.1,,
SRR835072,WGS,190,4341711470,PRJNA36679,SAMN00017374,2311351980,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023838,Illumina Genome Analyzer II,IWG_DGRP.892_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP892,SRP000694,DGRP-892,,,GCA_000001215.1,,
SRR835073,WGS,190,3337210920,PRJNA36679,SAMN00014223,1743168053,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021528,Illumina Genome Analyzer II,IWG_DGRP.894_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP894,SRP000694,DGRP-894,,,GCA_000001215.1,,
SRR835074,WGS,190,3456580320,PRJNA36679,SAMN00014198,1743328180,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021500,Illumina Genome Analyzer II,IWG_DGRP.907_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP907,SRP000694,DGRP-907,,,GCA_000001215.1,,
SRR835075,WGS,190,3715595920,PRJNA36679,SAMN00014199,1884551368,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021501,Illumina Genome Analyzer II,IWG_DGRP.908_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP908,SRP000694,DGRP-908,,,GCA_000001215.1,,
SRR835076,WGS,190,3189314920,PRJNA36679,SAMN00014200,1738922663,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021502,Illumina Genome Analyzer II,IWG_DGRP.911_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP911,SRP000694,DGRP-911,,,GCA_000001215.1,,
SRR835078,WGS,150,2490864750,PRJNA36679,SAMN00014201,1363800033,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021503,Illumina Genome Analyzer II,IWG_DGRP.91_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP91,SRP000694,DGRP-91,,,GCA_000001215.1,,
SRR835080,WGS,150,2634572400,PRJNA36679,SAMN00014202,1464672396,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021504,Illumina Genome Analyzer II,IWG_DGRP.93_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP93,SRP000694,DGRP-93,,,GCA_000001215.1,,
SRR835081,WGS,150,2736316200,PRJNA36679,SAMN00014042,1494575917,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021327,Illumina Genome Analyzer II,IWG_DGRP.59-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP59,SRP000694,DGRP-59,,,GCA_000001215.1,,
SRR835082,WGS,150,2566941150,PRJNA36679,SAMN00014045,1410688483,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021331,Illumina Genome Analyzer II,IWG_DGRP.642 _001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP642,SRP000694,DGRP-642,,,GCA_000001215.1,,
SRR835083,WGS,150,2426307300,PRJNA36679,SAMN00014046,1364667906,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021332,Illumina Genome Analyzer II,IWG_DGRP.646_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP646,SRP000694,DGRP-646,,,GCA_000001215.1,,
SRR835084,WGS,190,3130588580,PRJNA36679,SAMN00014203,1706327993,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021508,Illumina Genome Analyzer II,IWG_DGRP.703_001pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP703,SRP000694,DGRP-703,,,GCA_000001215.1,,
SRR835085,WGS,150,2367911700,PRJNA36679,SAMN00014106,1335260962,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021380,Illumina Genome Analyzer II,IWG_DGRP.716_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP716,SRP000694,DGRP-716,,,GCA_000001215.1,,
SRR835087,WGS,220,4197791840,PRJNA36679,SAMN00014110,2247466809,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021384,Illumina Genome Analyzer II,IWG_DGRP.75_000pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP75,SRP000694,DGRP-75,,,GCA_000001215.1,,
SRR835088,WGS,150,3065043750,PRJNA36679,SAMN00014112,1755319765,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021386,Illumina Genome Analyzer II,IWG_DGRP.761_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP761,SRP000694,DGRP-761,,,GCA_000001215.1,,
SRR835089,WGS,150,2991823950,PRJNA36679,SAMN00014113,1685750791,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021387,Illumina Genome Analyzer II,IWG_DGRP.776_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP776,SRP000694,DGRP-776,,,GCA_000001215.1,,
SRR835090,WGS,150,2751932550,PRJNA36679,SAMN00017023,1514402908,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023455,Illumina Genome Analyzer II,IWG_DGRP.783_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP783,SRP000694,DGRP-783,,,GCA_000001215.1,,
SRR835091,WGS,150,2984656200,PRJNA36679,SAMN00014114,1661251180,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021388,Illumina Genome Analyzer II,IWG_DGRP.787_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP787,SRP000694,DGRP-787,,,GCA_000001215.1,,
SRR835092,WGS,190,3383962510,PRJNA36679,SAMN00014115,1826702695,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021389,Illumina Genome Analyzer II,IWG_DGRP.790_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP790,SRP000694,DGRP-790,,,GCA_000001215.1,,
SRR835093,WGS,150,2899650150,PRJNA36679,SAMN00014116,1621189159,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021390,Illumina Genome Analyzer II,IWG_DGRP.796_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP796,SRP000694,DGRP-796,,,GCA_000001215.1,,
SRR835094,WGS,150,2918310750,PRJNA36679,SAMN00014118,1630420441,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021399,Illumina Genome Analyzer II,IWG_DGRP.804_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP804,SRP000694,DGRP-804,,,GCA_000001215.1,,
SRR835095,WGS,150,3238657650,PRJNA36679,SAMN00014119,1808306238,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021400,Illumina Genome Analyzer II,IWG_DGRP.805_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP805,SRP000694,DGRP-805,,,GCA_000001215.1,,
SRR835099,WGS,150,2513523300,PRJNA36679,SAMN00014107,1445938373,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021381,Illumina Genome Analyzer II,IWG_DGRP.721_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP721,SRP000694,DGRP-721,,,GCA_000001215.1,,
SRR835100,WGS,150,2485072050,PRJNA36679,SAMN00017020,1328660812,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023450,Illumina Genome Analyzer II,IWG_DGRP.73-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP73,SRP000694,DGRP-73,,,GCA_000001215.1,,
SRR835101,WGS,150,2665207950,PRJNA36679,SAMN00014043,1461931756,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX021328,Illumina Genome Analyzer II,IWG_DGRP.595_001pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,BCM-DGRP595,SRP000694,DGRP-595,,,GCA_000001215.1,,
SRR933582,WGS,150,3159030000,PRJNA36679,SAMN00014242,1702185499,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006161,Illumina Genome Analyzer,IWG_DGRP.DMEL.BA_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP639,SRP000694,DGRP-639,,,GCA_000001215.1,,
SRR933585,WGS,150,3525495600,PRJNA36679,SAMN00014243,1747686594,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006162,Illumina Genome Analyzer,IWG_DGRP.DMEL.BB_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP705,SRP000694,DGRP-705,,,GCA_000001215.1,,
SRR933586,WGS,150,3499305300,PRJNA36679,SAMN00014244,1679335240,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006163,Illumina Genome Analyzer II,IWG_DGRP.DMEL.BC_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP707,SRP000694,DGRP-707,,,GCA_000001215.1,,
SRR933595,WGS,150,2992008150,PRJNA36679,SAMN00014248,1554744314,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006169,Illumina Genome Analyzer,IWG_DGRP.DMEL.BH_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP765,SRP000694,DGRP-765,,,GCA_000001215.1,,
SRR933596,WGS,90,2107785780,PRJNA36679,SAMN00014250,1104222678,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006171,Illumina Genome Analyzer,IWG_DGRP.786_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP786,SRP000694,DGRP-786,,,GCA_000001215.1,,
SRR933598,WGS,150,2824985700,PRJNA36679,SAMN00014252,1478004052,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006174,Illumina Genome Analyzer,IWG_DGRP.DMEL.BL_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP820,SRP000694,DGRP-820,,,GCA_000001215.1,,
SRR933600,WGS,150,2768961600,PRJNA36679,SAMN00014253,1271015209,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX006176,Illumina Genome Analyzer,IWG_DGRP.DMEL.BO_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-11T00:00:00Z,BCM-DGRP859,SRP000694,DGRP-859,,,GCA_000001215.1,,
SRR833244,WGS,250,10917622250,PRJNA36679,SAMN01057298,5309084020,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156026,Illumina Genome Analyzer IIx,IWG_DGRP.100-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,100,SRP000694,DGRP-100,,,GCA_000001215.1,whole individuals,
SRR834508,WGS,250,8827710750,PRJNA36679,SAMN00013957,5074412594,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155981,Illumina Genome Analyzer IIx,IWG_DGRP.319-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP319,SRP000694,DGRP-319,,,GCA_000001215.1,,
SRR834509,WGS,250,9611836500,PRJNA36679,SAMN01057300,4395627821,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155996,Illumina Genome Analyzer IIx,IWG_DGRP.31-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,31,SRP000694,DGRP-31,,,GCA_000001215.1,whole individuals,
SRR834514,WGS,250,9814496500,PRJNA36679,SAMN01057302,4922766164,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156029,Illumina Genome Analyzer IIx,IWG_DGRP.348-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,348,SRP000694,DGRP-348,,,GCA_000001215.1,whole individuals,
SRR834517,WGS,202,10743303744,PRJNA36679,SAMN01057303,5149016031,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156027,Illumina HiSeq 2000,IWG_IND-DGRP.354-3_1pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,354,SRP000694,DGRP-354,,,GCA_000001215.1,whole individuals,
SRR834518,WGS,190,2698823840,PRJNA36679,SAMN01086966,1401211096,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX159098,Illumina Genome Analyzer IIx,IWG_DGRP.385_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP385,SRP000694,DGRP-385,,,GCA_000001215.1,whole individuals,
SRR834519,WGS,250,5338740250,PRJNA36679,SAMN01057307,2515338766,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156014,Illumina Genome Analyzer IIx,IWG_DGRP.390-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,390,SRP000694,DGRP-390,,,GCA_000001215.1,whole individuals,
SRR834521,WGS,202,8810570168,PRJNA36679,SAMN01057308,4223506117,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156015,Illumina HiSeq 2000,IWG_IND-DGRP.395-3_1pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,395,SRP000694,DGRP-395,,,GCA_000001215.1,whole individuals,
SRR834522,WGS,250,6113753250,PRJNA36679,SAMN01057309,2906387131,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156017,Illumina Genome Analyzer IIx,IWG_DGRP.397-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,397,SRP000694,DGRP-397,,,GCA_000001215.1,whole individuals,
SRR834523,WGS,250,7911140000,PRJNA36679,SAMN01057299,3492541551,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155979,Illumina Genome Analyzer IIx,IWG_DGRP.189-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,189,SRP000694,DGRP-189,,,GCA_000001215.1,whole individuals,
SRR834527,WGS,250,8894064000,PRJNA36679,SAMN00013965,4413597528,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155994,Illumina Genome Analyzer IIx,IWG_DGRP.223-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP223,SRP000694,DGRP-223,,,GCA_000001215.1,,
SRR834537,WGS,150,3217770900,PRJNA36679,SAMN00017369,1818864537,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX023833,Illumina Genome Analyzer II,IWG_DGRP.356-2_000pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,BCM-DGRP356,SRP000694,DGRP-356,,,GCA_000001215.1,,
SRR834545,WGS,202,8538663422,PRJNA36679,SAMN01057304,4103824384,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156028,Illumina HiSeq 2000,IWG_IND-DGRP.355-2_1pB,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,355,SRP000694,DGRP-355,,,GCA_000001215.1,whole individuals,
SRR834552,WGS,250,9226531750,PRJNA36679,SAMN01057306,4816489890,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX156013,Illumina Genome Analyzer IIx,IWG_DGRP.382-1_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,382,SRP000694,DGRP-382,,,GCA_000001215.1,whole individuals,
SRR834553,WGS,250,8531792500,PRJNA36679,SAMN01057305,4212116170,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155984,Illumina Genome Analyzer IIx,IWG_DGRP.361-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-24T00:00:00Z,361,SRP000694,DGRP-361,,,GCA_000001215.1,whole individuals,
SRR835034,WGS,250,7302391500,PRJNA36679,SAMN01057310,3278876535,BCM,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX155989,Illumina Genome Analyzer IIx,IWG_DGRP.48-2_1pA,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-04-25T00:00:00Z,48,SRP000694,DGRP-48,,,GCA_000001215.1,whole individuals,
